Iteration,BestFitness
105 ,5.689000000000078
106 ,5.689000000000078
107 ,5.689000000000078
108 ,5.689000000000078
109 ,5.689000000000078
110 ,5.689000000000078
111 ,5.689000000000078
112 ,5.689000000000078
113 ,5.689000000000078
114 ,5.689000000000078
115 ,5.689000000000078
116 ,5.689000000000078
117 ,5.689000000000078
118 ,5.689000000000078
119 ,5.689000000000078
120 ,5.689000000000078
121 ,5.689000000000078
122 ,5.689000000000078
123 ,5.689000000000078
124 ,5.689000000000078
125 ,5.689000000000078
126 ,5.689000000000078
127 ,5.689000000000078
128 ,5.689000000000078
129 ,5.689000000000078
130 ,5.689000000000078
131 ,5.689000000000078
132 ,5.689000000000078
133 ,5.689000000000078
134 ,5.689000000000078
135 ,5.689000000000078
136 ,5.689000000000078
137 ,5.689000000000078
138 ,5.689000000000078
139 ,5.689000000000078
140 ,5.689000000000078
141 ,5.689000000000078
142 ,5.689000000000078
143 ,5.689000000000078
144 ,5.689000000000078
145 ,5.689000000000078
146 ,5.689000000000078
147 ,5.689000000000078
148 ,5.689000000000078
149 ,5.689000000000078
150 ,5.689000000000078
151 ,5.689000000000078
152 ,5.689000000000078
153 ,5.689000000000078
154 ,5.689000000000078
155 ,5.689000000000078
156 ,5.689000000000078
157 ,5.689000000000078
158 ,5.689000000000078
159 ,5.689000000000078
160 ,5.689000000000078
161 ,5.689000000000078
162 ,5.689000000000078
163 ,5.689000000000078
164 ,5.689000000000078
165 ,5.689000000000078
166 ,5.689000000000078
167 ,5.689000000000078
168 ,5.689000000000078
169 ,5.689000000000078
170 ,5.689000000000078
171 ,5.689000000000078
172 ,5.689000000000078
173 ,5.689000000000078
174 ,5.689000000000078
175 ,5.689000000000078
176 ,5.689000000000078
177 ,5.689000000000078
178 ,5.689000000000078
179 ,5.689000000000078
180 ,5.689000000000078
181 ,5.689000000000078
182 ,5.689000000000078
183 ,5.689000000000078
184 ,5.689000000000078
185 ,5.689000000000078
186 ,5.689000000000078
187 ,5.689000000000078
188 ,5.689000000000078
189 ,5.689000000000078
190 ,5.689000000000078
191 ,5.689000000000078
192 ,5.689000000000078
193 ,5.689000000000078
194 ,5.689000000000078
195 ,5.689000000000078
196 ,5.689000000000078
197 ,5.689000000000078
198 ,5.689000000000078
199 ,5.689000000000078
200 ,5.689000000000078
201 ,5.689000000000078
202 ,5.689000000000078
203 ,5.689000000000078
204 ,5.689000000000078
205 ,5.689000000000078
206 ,5.689000000000078
207 ,5.689000000000078
208 ,5.689000000000078
209 ,5.689000000000078
210 ,5.689000000000078
211 ,5.689000000000078
212 ,5.689000000000078
213 ,5.689000000000078
214 ,5.689000000000078
215 ,5.689000000000078
216 ,5.689000000000078
217 ,5.689000000000078
218 ,5.689000000000078
219 ,5.689000000000078
220 ,5.689000000000078
221 ,5.689000000000078
222 ,5.689000000000078
223 ,5.689000000000078
224 ,5.689000000000078
225 ,5.689000000000078
226 ,5.689000000000078
227 ,5.689000000000078
228 ,5.689000000000078
229 ,5.689000000000078
230 ,5.689000000000078
231 ,5.689000000000078
232 ,5.689000000000078
233 ,5.689000000000078
234 ,5.689000000000078
235 ,5.689000000000078
236 ,5.689000000000078
237 ,5.689000000000078
238 ,5.689000000000078
239 ,5.689000000000078
240 ,5.689000000000078
241 ,5.689000000000078
242 ,5.689000000000078
243 ,5.689000000000078
244 ,5.689000000000078
245 ,5.689000000000078
246 ,5.689000000000078
247 ,5.689000000000078
248 ,5.689000000000078
249 ,5.689000000000078
250 ,5.689000000000078
251 ,5.689000000000078
252 ,5.689000000000078
253 ,5.689000000000078
254 ,5.689000000000078
255 ,5.689000000000078
256 ,5.689000000000078
257 ,5.689000000000078
258 ,5.689000000000078
259 ,5.689000000000078
260 ,5.689000000000078
261 ,5.689000000000078
262 ,5.689000000000078
263 ,5.689000000000078
264 ,5.689000000000078
265 ,5.689000000000078
266 ,5.689000000000078
267 ,5.689000000000078
268 ,5.689000000000078
269 ,5.689000000000078
270 ,5.689000000000078
271 ,5.689000000000078
272 ,5.689000000000078
273 ,5.689000000000078
274 ,5.689000000000078
275 ,5.689000000000078
276 ,5.689000000000078
277 ,5.689000000000078
278 ,5.689000000000078
279 ,5.689000000000078
280 ,5.689000000000078
281 ,5.689000000000078
282 ,5.689000000000078
283 ,5.689000000000078
284 ,5.689000000000078
285 ,5.689000000000078
286 ,5.689000000000078
287 ,5.689000000000078
288 ,5.689000000000078
289 ,5.689000000000078
290 ,5.689000000000078
291 ,5.689000000000078
292 ,5.689000000000078
293 ,5.689000000000078
294 ,5.689000000000078
295 ,5.689000000000078
296 ,5.689000000000078
297 ,5.689000000000078
298 ,5.689000000000078
299 ,5.689000000000078
300 ,5.689000000000078
301 ,5.689000000000078
302 ,5.689000000000078
303 ,5.689000000000078
304 ,5.689000000000078
305 ,5.689000000000078
306 ,5.689000000000078
307 ,5.689000000000078
308 ,5.689000000000078
309 ,5.689000000000078
310 ,5.689000000000078
311 ,5.689000000000078
312 ,5.689000000000078
313 ,5.689000000000078
314 ,5.689000000000078
315 ,5.689000000000078
316 ,5.689000000000078
317 ,5.689000000000078
318 ,5.689000000000078
319 ,5.689000000000078
320 ,5.689000000000078
321 ,5.689000000000078
322 ,5.689000000000078
323 ,5.689000000000078
324 ,5.689000000000078
325 ,5.689000000000078
326 ,5.689000000000078
327 ,5.689000000000078
328 ,5.689000000000078
329 ,5.689000000000078
330 ,5.689000000000078
331 ,5.689000000000078
332 ,5.689000000000078
333 ,5.689000000000078
334 ,5.689000000000078
335 ,5.689000000000078
336 ,5.689000000000078
337 ,5.689000000000078
338 ,5.689000000000078
339 ,5.689000000000078
340 ,5.689000000000078
341 ,5.689000000000078
342 ,5.689000000000078
343 ,5.689000000000078
344 ,5.689000000000078
345 ,5.689000000000078
346 ,5.689000000000078
347 ,5.689000000000078
348 ,5.689000000000078
349 ,5.689000000000078
350 ,5.689000000000078
351 ,5.689000000000078
352 ,5.689000000000078
353 ,5.689000000000078
354 ,5.689000000000078
355 ,5.689000000000078
356 ,5.689000000000078
357 ,5.689000000000078
358 ,5.689000000000078
359 ,5.689000000000078
360 ,5.689000000000078
361 ,5.689000000000078
362 ,5.689000000000078
363 ,5.689000000000078
364 ,5.689000000000078
365 ,5.689000000000078
366 ,5.689000000000078
367 ,5.689000000000078
368 ,5.689000000000078
369 ,5.689000000000078
370 ,5.689000000000078
371 ,5.689000000000078
372 ,5.689000000000078
373 ,5.689000000000078
374 ,5.689000000000078
375 ,5.689000000000078
376 ,5.689000000000078
377 ,5.689000000000078
378 ,5.689000000000078
379 ,5.689000000000078
380 ,5.689000000000078
381 ,5.689000000000078
382 ,5.689000000000078
383 ,5.689000000000078
384 ,5.689000000000078
385 ,5.689000000000078
386 ,5.689000000000078
387 ,5.689000000000078
388 ,5.689000000000078
389 ,5.689000000000078
390 ,5.689000000000078
391 ,5.689000000000078
392 ,5.689000000000078
393 ,5.689000000000078
394 ,5.689000000000078
395 ,5.689000000000078
396 ,5.689000000000078
397 ,5.689000000000078
398 ,5.689000000000078
399 ,5.689000000000078
400 ,5.689000000000078
401 ,5.689000000000078
402 ,5.689000000000078
403 ,5.689000000000078
404 ,5.689000000000078
405 ,5.689000000000078
406 ,5.689000000000078
407 ,5.689000000000078
408 ,5.689000000000078
409 ,5.689000000000078
410 ,5.689000000000078
411 ,5.689000000000078
412 ,5.689000000000078
413 ,5.689000000000078
414 ,5.689000000000078
415 ,5.689000000000078
416 ,5.689000000000078
417 ,5.689000000000078
418 ,5.689000000000078
419 ,5.689000000000078
420 ,5.689000000000078
421 ,5.689000000000078
422 ,5.689000000000078
423 ,5.689000000000078
424 ,5.689000000000078
425 ,5.689000000000078
426 ,5.689000000000078
427 ,5.689000000000078
428 ,5.689000000000078
429 ,5.689000000000078
430 ,5.689000000000078
431 ,5.689000000000078
432 ,5.689000000000078
433 ,5.689000000000078
434 ,5.689000000000078
435 ,5.689000000000078
436 ,5.689000000000078
437 ,5.689000000000078
438 ,5.689000000000078
439 ,5.689000000000078
440 ,5.689000000000078
441 ,5.689000000000078
442 ,5.689000000000078
443 ,5.689000000000078
444 ,5.689000000000078
445 ,5.689000000000078
446 ,5.689000000000078
447 ,5.689000000000078
448 ,5.689000000000078
449 ,5.689000000000078
450 ,5.689000000000078
451 ,5.689000000000078
452 ,5.689000000000078
453 ,5.689000000000078
454 ,5.689000000000078
455 ,5.689000000000078
456 ,5.689000000000078
457 ,5.689000000000078
458 ,5.689000000000078
459 ,5.689000000000078
460 ,5.689000000000078
461 ,5.689000000000078
462 ,5.689000000000078
463 ,5.689000000000078
464 ,5.689000000000078
465 ,5.689000000000078
466 ,5.689000000000078
467 ,5.689000000000078
468 ,5.689000000000078
469 ,5.689000000000078
470 ,5.689000000000078
471 ,5.689000000000078
472 ,5.689000000000078
473 ,5.689000000000078
474 ,5.689000000000078
475 ,5.689000000000078
476 ,5.689000000000078
477 ,5.689000000000078
478 ,5.689000000000078
479 ,5.689000000000078
480 ,5.689000000000078
481 ,5.689000000000078
482 ,5.689000000000078
483 ,5.689000000000078
484 ,5.689000000000078
485 ,5.689000000000078
486 ,5.689000000000078
487 ,5.689000000000078
488 ,5.689000000000078
489 ,5.689000000000078
490 ,5.689000000000078
491 ,5.689000000000078
492 ,5.689000000000078
493 ,5.689000000000078
494 ,5.689000000000078
495 ,5.689000000000078
496 ,5.689000000000078
497 ,5.689000000000078
498 ,5.689000000000078
499 ,5.689000000000078
500 ,5.689000000000078
501 ,5.689000000000078
502 ,5.689000000000078
503 ,5.689000000000078
504 ,5.689000000000078
505 ,5.689000000000078
506 ,5.689000000000078
507 ,5.689000000000078
508 ,5.689000000000078
509 ,5.689000000000078
510 ,5.689000000000078
511 ,5.689000000000078
512 ,5.689000000000078
513 ,5.689000000000078
514 ,5.689000000000078
515 ,5.689000000000078
516 ,5.689000000000078
517 ,5.689000000000078
518 ,5.689000000000078
519 ,5.689000000000078
520 ,5.689000000000078
521 ,5.689000000000078
522 ,5.689000000000078
523 ,5.689000000000078
524 ,5.689000000000078
525 ,5.689000000000078
526 ,5.689000000000078
527 ,5.689000000000078
528 ,5.689000000000078
529 ,5.689000000000078
530 ,5.689000000000078
531 ,5.689000000000078
532 ,5.689000000000078
533 ,5.689000000000078
534 ,5.689000000000078
535 ,5.689000000000078
536 ,5.689000000000078
537 ,5.689000000000078
538 ,5.689000000000078
539 ,5.689000000000078
540 ,5.689000000000078
541 ,5.689000000000078
542 ,5.689000000000078
543 ,5.689000000000078
544 ,5.689000000000078
545 ,5.689000000000078
546 ,5.689000000000078
547 ,5.689000000000078
548 ,5.689000000000078
549 ,5.689000000000078
550 ,5.689000000000078
551 ,5.689000000000078
552 ,5.689000000000078
553 ,5.689000000000078
554 ,5.689000000000078
555 ,5.689000000000078
556 ,5.689000000000078
557 ,5.689000000000078
558 ,5.689000000000078
559 ,5.689000000000078
560 ,5.689000000000078
561 ,5.689000000000078
562 ,5.689000000000078
563 ,5.689000000000078
564 ,5.689000000000078
565 ,5.689000000000078
566 ,5.689000000000078
567 ,5.689000000000078
568 ,5.689000000000078
569 ,5.689000000000078
570 ,5.689000000000078
571 ,5.689000000000078
572 ,5.689000000000078
573 ,5.689000000000078
574 ,5.689000000000078
575 ,5.689000000000078
576 ,5.689000000000078
577 ,5.689000000000078
578 ,5.689000000000078
579 ,5.689000000000078
580 ,5.689000000000078
581 ,5.689000000000078
582 ,5.689000000000078
583 ,5.689000000000078
584 ,5.689000000000078
585 ,5.689000000000078
586 ,5.689000000000078
587 ,5.689000000000078
588 ,5.689000000000078
589 ,5.689000000000078
590 ,5.689000000000078
591 ,5.689000000000078
592 ,5.689000000000078
593 ,5.689000000000078
594 ,5.689000000000078
595 ,5.689000000000078
596 ,5.689000000000078
597 ,5.689000000000078
598 ,5.689000000000078
599 ,5.689000000000078
600 ,5.689000000000078
601 ,5.689000000000078
602 ,5.689000000000078
603 ,5.689000000000078
604 ,5.689000000000078
605 ,5.689000000000078
606 ,5.689000000000078
607 ,5.689000000000078
608 ,5.689000000000078
609 ,5.689000000000078
610 ,5.689000000000078
611 ,5.689000000000078
612 ,5.689000000000078
613 ,5.689000000000078
614 ,5.689000000000078
615 ,5.689000000000078
616 ,5.689000000000078
617 ,5.689000000000078
618 ,5.689000000000078
619 ,5.689000000000078
620 ,5.689000000000078
621 ,5.689000000000078
622 ,5.689000000000078
623 ,5.689000000000078
624 ,5.689000000000078
625 ,5.689000000000078
626 ,5.689000000000078
627 ,5.689000000000078
628 ,5.689000000000078
629 ,5.689000000000078
630 ,5.689000000000078
631 ,5.689000000000078
632 ,5.689000000000078
633 ,5.689000000000078
634 ,5.689000000000078
635 ,5.689000000000078
636 ,5.689000000000078
637 ,5.689000000000078
638 ,5.689000000000078
639 ,5.689000000000078
640 ,5.689000000000078
641 ,5.689000000000078
642 ,5.689000000000078
643 ,5.689000000000078
644 ,5.689000000000078
645 ,5.689000000000078
646 ,5.689000000000078
647 ,5.689000000000078
648 ,5.689000000000078
649 ,5.689000000000078
650 ,5.689000000000078
651 ,5.689000000000078
652 ,5.689000000000078
653 ,5.689000000000078
654 ,5.689000000000078
655 ,5.689000000000078
656 ,5.689000000000078
657 ,5.689000000000078
658 ,5.689000000000078
659 ,5.689000000000078
660 ,5.689000000000078
661 ,5.689000000000078
662 ,5.689000000000078
663 ,5.689000000000078
664 ,5.689000000000078
665 ,5.689000000000078
666 ,5.689000000000078
667 ,5.689000000000078
668 ,5.689000000000078
669 ,5.689000000000078
670 ,5.689000000000078
671 ,5.689000000000078
672 ,5.689000000000078
673 ,5.689000000000078
674 ,5.689000000000078
675 ,5.689000000000078
676 ,5.689000000000078
677 ,5.689000000000078
678 ,5.689000000000078
679 ,5.689000000000078
680 ,5.689000000000078
681 ,5.689000000000078
682 ,5.689000000000078
683 ,5.689000000000078
684 ,5.689000000000078
685 ,5.689000000000078
686 ,5.689000000000078
687 ,5.689000000000078
688 ,5.689000000000078
689 ,5.689000000000078
690 ,5.689000000000078
691 ,5.689000000000078
692 ,5.689000000000078
693 ,5.689000000000078
694 ,5.689000000000078
695 ,5.689000000000078
696 ,5.689000000000078
697 ,5.689000000000078
698 ,5.689000000000078
699 ,5.689000000000078
700 ,5.689000000000078
701 ,5.689000000000078
702 ,5.689000000000078
703 ,5.689000000000078
704 ,5.689000000000078
705 ,5.689000000000078
706 ,5.689000000000078
707 ,5.689000000000078
708 ,5.689000000000078
709 ,5.689000000000078
710 ,5.689000000000078
711 ,5.689000000000078
712 ,5.689000000000078
713 ,5.689000000000078
714 ,5.689000000000078
715 ,5.689000000000078
716 ,5.689000000000078
717 ,5.689000000000078
718 ,5.689000000000078
719 ,5.689000000000078
720 ,5.689000000000078
721 ,5.689000000000078
722 ,5.689000000000078
723 ,5.689000000000078
724 ,5.689000000000078
725 ,5.689000000000078
726 ,5.689000000000078
727 ,5.689000000000078
728 ,5.689000000000078
729 ,5.689000000000078
730 ,5.689000000000078
731 ,5.689000000000078
732 ,5.689000000000078
733 ,5.689000000000078
734 ,5.689000000000078
735 ,5.689000000000078
736 ,5.689000000000078
737 ,5.689000000000078
738 ,5.689000000000078
739 ,5.689000000000078
740 ,5.689000000000078
741 ,5.689000000000078
742 ,5.689000000000078
743 ,5.689000000000078
744 ,5.689000000000078
745 ,5.689000000000078
746 ,5.689000000000078
747 ,5.689000000000078
748 ,5.689000000000078
749 ,5.689000000000078
750 ,5.689000000000078
751 ,5.689000000000078
752 ,5.689000000000078
753 ,5.689000000000078
754 ,5.689000000000078
755 ,5.689000000000078
756 ,5.689000000000078
757 ,5.689000000000078
758 ,5.689000000000078
759 ,5.689000000000078
760 ,5.689000000000078
761 ,5.689000000000078
762 ,5.689000000000078
763 ,5.689000000000078
764 ,5.689000000000078
765 ,5.689000000000078
766 ,5.689000000000078
767 ,5.689000000000078
768 ,5.689000000000078
769 ,5.689000000000078
770 ,5.689000000000078
771 ,5.689000000000078
772 ,5.689000000000078
773 ,5.689000000000078
774 ,5.689000000000078
775 ,5.689000000000078
776 ,5.689000000000078
777 ,5.689000000000078
778 ,5.689000000000078
779 ,5.689000000000078
780 ,5.689000000000078
781 ,5.689000000000078
782 ,5.689000000000078
783 ,5.689000000000078
784 ,5.689000000000078
785 ,5.689000000000078
786 ,5.689000000000078
787 ,5.689000000000078
788 ,5.689000000000078
789 ,5.689000000000078
790 ,5.689000000000078
791 ,5.689000000000078
792 ,5.689000000000078
793 ,5.689000000000078
794 ,5.689000000000078
795 ,5.689000000000078
796 ,5.689000000000078
797 ,5.689000000000078
798 ,5.689000000000078
799 ,5.689000000000078
800 ,5.689000000000078
801 ,5.689000000000078
802 ,5.689000000000078
803 ,5.689000000000078
804 ,5.689000000000078
805 ,5.689000000000078
806 ,5.689000000000078
807 ,5.689000000000078
808 ,5.689000000000078
809 ,5.689000000000078
810 ,5.689000000000078
811 ,5.689000000000078
812 ,5.689000000000078
813 ,5.689000000000078
814 ,5.689000000000078
815 ,5.689000000000078
816 ,5.689000000000078
817 ,5.689000000000078
818 ,5.689000000000078
819 ,5.689000000000078
820 ,5.689000000000078
821 ,5.689000000000078
822 ,5.689000000000078
823 ,5.689000000000078
824 ,5.689000000000078
825 ,5.689000000000078
826 ,5.689000000000078
827 ,5.689000000000078
828 ,5.689000000000078
829 ,5.689000000000078
830 ,5.689000000000078
831 ,5.689000000000078
832 ,5.689000000000078
833 ,5.689000000000078
834 ,5.689000000000078
835 ,5.689000000000078
836 ,5.689000000000078
837 ,5.689000000000078
838 ,5.689000000000078
839 ,5.689000000000078
840 ,5.689000000000078
841 ,5.689000000000078
842 ,5.689000000000078
843 ,5.689000000000078
844 ,5.689000000000078
845 ,5.689000000000078
846 ,5.689000000000078
847 ,5.689000000000078
848 ,5.689000000000078
849 ,5.689000000000078
850 ,5.689000000000078
851 ,5.689000000000078
852 ,5.689000000000078
853 ,5.689000000000078
854 ,5.689000000000078
855 ,5.689000000000078
856 ,5.689000000000078
857 ,5.689000000000078
858 ,5.689000000000078
859 ,5.689000000000078
860 ,5.689000000000078
861 ,5.689000000000078
862 ,5.689000000000078
863 ,5.689000000000078
864 ,5.689000000000078
865 ,5.689000000000078
866 ,5.689000000000078
867 ,5.689000000000078
868 ,5.689000000000078
869 ,5.689000000000078
870 ,5.689000000000078
871 ,5.689000000000078
872 ,5.689000000000078
873 ,5.689000000000078
874 ,5.689000000000078
875 ,5.689000000000078
876 ,5.689000000000078
877 ,5.689000000000078
878 ,5.689000000000078
879 ,5.689000000000078
880 ,5.689000000000078
881 ,5.689000000000078
882 ,5.689000000000078
883 ,5.689000000000078
884 ,5.689000000000078
885 ,5.689000000000078
886 ,5.689000000000078
887 ,5.689000000000078
888 ,5.689000000000078
889 ,5.689000000000078
890 ,5.689000000000078
891 ,5.689000000000078
892 ,5.689000000000078
893 ,5.689000000000078
894 ,5.689000000000078
895 ,5.689000000000078
896 ,5.689000000000078
897 ,5.689000000000078
898 ,5.689000000000078
899 ,5.689000000000078
900 ,5.689000000000078
901 ,5.689000000000078
902 ,5.689000000000078
903 ,5.689000000000078
904 ,5.689000000000078
905 ,5.689000000000078
906 ,5.689000000000078
907 ,5.689000000000078
908 ,5.689000000000078
909 ,5.689000000000078
910 ,5.689000000000078
911 ,5.689000000000078
912 ,5.689000000000078
913 ,5.689000000000078
914 ,5.689000000000078
915 ,5.689000000000078
916 ,5.689000000000078
917 ,5.689000000000078
918 ,5.689000000000078
919 ,5.689000000000078
920 ,5.689000000000078
921 ,5.689000000000078
922 ,5.689000000000078
923 ,5.689000000000078
924 ,5.689000000000078
925 ,5.689000000000078
926 ,5.689000000000078
927 ,5.689000000000078
928 ,5.689000000000078
929 ,5.689000000000078
930 ,5.689000000000078
931 ,5.689000000000078
932 ,5.689000000000078
933 ,5.689000000000078
934 ,5.689000000000078
935 ,5.689000000000078
936 ,5.689000000000078
937 ,5.689000000000078
938 ,5.689000000000078
939 ,5.689000000000078
940 ,5.689000000000078
941 ,5.689000000000078
942 ,5.689000000000078
943 ,5.689000000000078
944 ,5.689000000000078
945 ,5.689000000000078
946 ,5.689000000000078
947 ,5.689000000000078
948 ,5.689000000000078
949 ,5.689000000000078
950 ,5.689000000000078
951 ,5.689000000000078
952 ,5.689000000000078
953 ,5.689000000000078
954 ,5.689000000000078
955 ,5.689000000000078
956 ,5.689000000000078
957 ,5.689000000000078
958 ,5.689000000000078
959 ,5.689000000000078
960 ,5.689000000000078
961 ,5.689000000000078
962 ,5.689000000000078
963 ,5.689000000000078
964 ,5.689000000000078
965 ,5.689000000000078
966 ,5.689000000000078
967 ,5.689000000000078
968 ,5.689000000000078
969 ,5.689000000000078
970 ,5.689000000000078
971 ,5.689000000000078
972 ,5.689000000000078
973 ,5.689000000000078
974 ,5.689000000000078
975 ,5.689000000000078
976 ,5.689000000000078
977 ,5.689000000000078
978 ,5.689000000000078
979 ,5.689000000000078
980 ,5.689000000000078
981 ,5.689000000000078
982 ,5.689000000000078
983 ,5.689000000000078
984 ,5.689000000000078
985 ,5.689000000000078
986 ,5.689000000000078
987 ,5.689000000000078
988 ,5.689000000000078
989 ,5.689000000000078
990 ,5.689000000000078
991 ,5.689000000000078
992 ,5.689000000000078
993 ,5.689000000000078
994 ,5.689000000000078
995 ,5.689000000000078
996 ,5.689000000000078
997 ,5.689000000000078
998 ,5.689000000000078
999 ,5.689000000000078
1000 ,5.689000000000078
1001 ,5.689000000000078
1002 ,5.689000000000078
1003 ,5.689000000000078
1004 ,5.689000000000078
1005 ,5.689000000000078
1006 ,5.689000000000078
1007 ,5.689000000000078
1008 ,5.689000000000078
1009 ,5.689000000000078
1010 ,5.689000000000078
1011 ,5.689000000000078
1012 ,5.689000000000078
1013 ,5.689000000000078
1014 ,5.689000000000078
1015 ,5.689000000000078
1016 ,5.689000000000078
1017 ,5.689000000000078
1018 ,5.689000000000078
1019 ,5.689000000000078
1020 ,5.689000000000078
1021 ,5.689000000000078
1022 ,5.689000000000078
1023 ,5.689000000000078
1024 ,5.689000000000078
1025 ,5.689000000000078
1026 ,5.689000000000078
1027 ,5.689000000000078
1028 ,5.689000000000078
1029 ,5.689000000000078
1030 ,5.689000000000078
1031 ,5.689000000000078
1032 ,5.689000000000078
1033 ,5.689000000000078
1034 ,5.689000000000078
1035 ,5.689000000000078
1036 ,5.689000000000078
1037 ,5.689000000000078
1038 ,5.689000000000078
1039 ,5.689000000000078
1040 ,5.689000000000078
1041 ,5.689000000000078
1042 ,5.689000000000078
1043 ,5.689000000000078
1044 ,5.689000000000078
1045 ,5.689000000000078
1046 ,5.689000000000078
1047 ,5.689000000000078
1048 ,5.689000000000078
1049 ,5.689000000000078
1050 ,5.689000000000078
1051 ,5.689000000000078
1052 ,5.689000000000078
1053 ,5.689000000000078
1054 ,5.689000000000078
1055 ,5.689000000000078
1056 ,5.689000000000078
1057 ,5.689000000000078
1058 ,5.689000000000078
1059 ,5.689000000000078
1060 ,5.689000000000078
1061 ,5.689000000000078
1062 ,5.689000000000078
1063 ,5.689000000000078
1064 ,5.689000000000078
1065 ,5.689000000000078
1066 ,5.689000000000078
1067 ,5.689000000000078
1068 ,5.689000000000078
1069 ,5.689000000000078
1070 ,5.689000000000078
1071 ,5.689000000000078
1072 ,5.689000000000078
1073 ,5.689000000000078
1074 ,5.689000000000078
1075 ,5.689000000000078
1076 ,5.689000000000078
1077 ,5.689000000000078
1078 ,5.689000000000078
1079 ,5.689000000000078
1080 ,5.689000000000078
1081 ,5.689000000000078
1082 ,5.689000000000078
1083 ,5.689000000000078
1084 ,5.689000000000078
1085 ,5.689000000000078
1086 ,5.689000000000078
1087 ,5.689000000000078
1088 ,5.689000000000078
1089 ,5.689000000000078
1090 ,5.689000000000078
1091 ,5.689000000000078
1092 ,5.689000000000078
1093 ,5.689000000000078
1094 ,5.689000000000078
1095 ,5.689000000000078
1096 ,5.689000000000078
1097 ,5.689000000000078
1098 ,5.689000000000078
1099 ,5.689000000000078
1100 ,5.689000000000078
1101 ,5.689000000000078
1102 ,5.689000000000078
1103 ,5.689000000000078
1104 ,5.689000000000078
1105 ,5.689000000000078
1106 ,5.689000000000078
1107 ,5.689000000000078
1108 ,5.689000000000078
1109 ,5.689000000000078
1110 ,5.689000000000078
1111 ,5.689000000000078
1112 ,5.689000000000078
1113 ,5.689000000000078
1114 ,5.689000000000078
1115 ,5.689000000000078
1116 ,5.689000000000078
1117 ,5.689000000000078
1118 ,5.689000000000078
1119 ,5.689000000000078
1120 ,5.689000000000078
1121 ,5.689000000000078
1122 ,5.689000000000078
1123 ,5.689000000000078
1124 ,5.689000000000078
1125 ,5.689000000000078
1126 ,5.689000000000078
1127 ,5.689000000000078
1128 ,5.689000000000078
1129 ,5.689000000000078
1130 ,5.689000000000078
1131 ,5.689000000000078
1132 ,5.689000000000078
1133 ,5.689000000000078
1134 ,5.689000000000078
1135 ,5.689000000000078
1136 ,5.689000000000078
1137 ,5.689000000000078
1138 ,5.689000000000078
1139 ,5.689000000000078
1140 ,5.689000000000078
1141 ,5.689000000000078
1142 ,5.689000000000078
1143 ,5.689000000000078
1144 ,5.689000000000078
1145 ,5.689000000000078
1146 ,5.689000000000078
1147 ,5.689000000000078
1148 ,5.689000000000078
1149 ,5.689000000000078
1150 ,5.689000000000078
1151 ,5.689000000000078
1152 ,5.689000000000078
